Dataset,Transform,Sample_Index,Sample_ID,Member_Seed,Original_Prediction,Transformed_Prediction,Signed_Prediction_Change,Absolute_Prediction_Change
Prediction,original,2,randomness_0.0229,73,0.035448815673589706,0.035448815673589706,0.0,0.0
Prediction,original,2,randomness_0.0229,101,0.034938983619213104,0.034938983619213104,0.0,0.0
Prediction,original,2,randomness_0.0229,202,0.035926319658756256,0.035926319658756256,0.0,0.0
Prediction,original,3,randomness_0.1000,11,0.03209936246275902,0.03209936246275902,0.0,0.0
Prediction,original,3,randomness_0.1000,42,0.03248172253370285,0.03248172253370285,0.0,0.0
Prediction,original,3,randomness_0.1000,73,0.03213762491941452,0.03213762491941452,0.0,0.0
Prediction,original,3,randomness_0.1000,101,0.03215952590107918,0.03215952590107918,0.0,0.0
Prediction,original,3,randomness_0.1000,202,0.033481989055871964,0.033481989055871964,0.0,0.0
Prediction,original,4,randomness_0.1444,11,0.03502688929438591,0.03502688929438591,0.0,0.0
Prediction,original,4,randomness_0.1444,42,0.035087473690509796,0.035087473690509796,0.0,0.0
Prediction,original,4,randomness_0.1444,73,0.03502921015024185,0.03502921015024185,0.0,0.0
Prediction,original,4,randomness_0.1444,101,0.03535991162061691,0.03535991162061691,0.0,0.0
Prediction,original,4,randomness_0.1444,202,0.03598356246948242,0.03598356246948242,0.0,0.0
Prediction,original,5,randomness_0.1889,11,0.03715226799249649,0.03715226799249649,0.0,0.0
Prediction,original,5,randomness_0.1889,42,0.03691724315285683,0.03691724315285683,0.0,0.0
Prediction,original,5,randomness_0.1889,73,0.03659221902489662,0.03659221902489662,0.0,0.0
Prediction,original,5,randomness_0.1889,101,0.03728031739592552,0.03728031739592552,0.0,0.0
Prediction,original,5,randomness_0.1889,202,0.037877995520830154,0.037877995520830154,0.0,0.0
Prediction,original,6,randomness_0.2333,11,0.03797684982419014,0.03797684982419014,0.0,0.0
Prediction,original,6,randomness_0.2333,42,0.037898436188697815,0.037898436188697815,0.0,0.0
Prediction,original,6,randomness_0.2333,73,0.037968337535858154,0.037968337535858154,0.0,0.0
Prediction,original,6,randomness_0.2333,101,0.03813672810792923,0.03813672810792923,0.0,0.0
Prediction,original,6,randomness_0.2333,202,0.038568779826164246,0.038568779826164246,0.0,0.0
Prediction,original,7,randomness_0.2778,11,0.03274014592170715,0.03274014592170715,0.0,0.0
Prediction,original,7,randomness_0.2778,42,0.03258351609110832,0.03258351609110832,0.0,0.0
Prediction,original,7,randomness_0.2778,73,0.03272544592618942,0.03272544592618942,0.0,0.0
Prediction,original,7,randomness_0.2778,101,0.03167472034692764,0.03167472034692764,0.0,0.0
Prediction,original,7,randomness_0.2778,202,0.033546626567840576,0.033546626567840576,0.0,0.0
Prediction,original,8,randomness_0.3222,11,0.0388004444539547,0.0388004444539547,0.0,0.0
Prediction,original,8,randomness_0.3222,42,0.039207443594932556,0.039207443594932556,0.0,0.0
Prediction,original,8,randomness_0.3222,73,0.038721755146980286,0.038721755146980286,0.0,0.0
Prediction,original,8,randomness_0.3222,101,0.03902849927544594,0.03902849927544594,0.0,0.0
Prediction,original,8,randomness_0.3222,202,0.03907477855682373,0.03907477855682373,0.0,0.0
Prediction,original,9,randomness_0.3667,11,0.03461528569459915,0.03461528569459915,0.0,0.0
Prediction,original,9,randomness_0.3667,42,0.034205563366413116,0.034205563366413116,0.0,0.0
Prediction,original,9,randomness_0.3667,73,0.034085266292095184,0.034085266292095184,0.0,0.0
Prediction,original,9,randomness_0.3667,101,0.0346795916557312,0.0346795916557312,0.0,0.0
Prediction,original,9,randomness_0.3667,202,0.034795332700014114,0.034795332700014114,0.0,0.0
Prediction,original,10,randomness_0.4111,11,0.034653808921575546,0.034653808921575546,0.0,0.0
Prediction,original,10,randomness_0.4111,42,0.03331294655799866,0.03331294655799866,0.0,0.0
Prediction,original,10,randomness_0.4111,73,0.03300977870821953,0.03300977870821953,0.0,0.0
Prediction,original,10,randomness_0.4111,101,0.033886101096868515,0.033886101096868515,0.0,0.0
Prediction,original,10,randomness_0.4111,202,0.034013424068689346,0.034013424068689346,0.0,0.0
Prediction,original,11,randomness_0.4556,11,0.03202272579073906,0.03202272579073906,0.0,0.0
Prediction,original,11,randomness_0.4556,42,0.030526626855134964,0.030526626855134964,0.0,0.0
Prediction,original,11,randomness_0.4556,73,0.030768418684601784,0.030768418684601784,0.0,0.0
Prediction,original,11,randomness_0.4556,101,0.03064166009426117,0.03064166009426117,0.0,0.0
Prediction,original,11,randomness_0.4556,202,0.03097979724407196,0.03097979724407196,0.0,0.0
Prediction,original,12,randomness_0.5000,11,0.024796558544039726,0.024796558544039726,0.0,0.0
Prediction,original,12,randomness_0.5000,42,0.023732570931315422,0.023732570931315422,0.0,0.0
Prediction,original,12,randomness_0.5000,73,0.02389935962855816,0.02389935962855816,0.0,0.0
Prediction,original,12,randomness_0.5000,101,0.024724429473280907,0.024724429473280907,0.0,0.0
Prediction,original,12,randomness_0.5000,202,0.02435077540576458,0.02435077540576458,0.0,0.0
Prediction,mirror_x,0,randomness_0.0061,11,0.04089397192001343,0.04008585214614868,-0.0008081197738647461,0.0008081197738647461
Prediction,mirror_x,0,randomness_0.0061,42,0.04047681763768196,0.04041776806116104,-5.90495765209198e-05,5.90495765209198e-05
Prediction,mirror_x,0,randomness_0.0061,73,0.04042718932032585,0.04026788845658302,-0.00015930086374282837,0.00015930086374282837
Prediction,mirror_x,0,randomness_0.0061,101,0.0401998832821846,0.04036681354045868,0.00016693025827407837,0.00016693025827407837
Prediction,mirror_x,0,randomness_0.0061,202,0.04053992033004761,0.040614087134599686,7.416680455207825e-05,7.416680455207825e-05
Prediction,mirror_x,1,randomness_0.0153,11,0.03743733838200569,0.0387844517827034,0.0013471134006977081,0.0013471134006977081
Prediction,mirror_x,1,randomness_0.0153,42,0.03818041831254959,0.03821698576211929,3.656744956970215e-05,3.656744956970215e-05
Prediction,mirror_x,1,randomness_0.0153,73,0.038075532764196396,0.038094062358140945,1.852959394454956e-05,1.852959394454956e-05
Prediction,mirror_x,1,randomness_0.0153,101,0.03751521185040474,0.0381232388317585,0.0006080269813537598,0.0006080269813537598
Prediction,mirror_x,1,randomness_0.0153,202,0.038644056767225266,0.03877122700214386,0.00012717023491859436,0.00012717023491859436
Prediction,mirror_x,2,randomness_0.0229,11,0.03499021753668785,0.03511441498994827,0.00012419745326042175,0.00012419745326042175
Prediction,mirror_x,2,randomness_0.0229,42,0.0357251912355423,0.035513103008270264,-0.0002120882272720337,0.0002120882272720337
Prediction,mirror_x,2,randomness_0.0229,73,0.035448815673589706,0.03506574034690857,-0.0003830753266811371,0.0003830753266811371
Prediction,mirror_x,2,randomness_0.0229,101,0.034938983619213104,0.03488092124462128,-5.806237459182739e-05,5.806237459182739e-05
Prediction,mirror_x,2,randomness_0.0229,202,0.035926319658756256,0.03601131960749626,8.499994874000549e-05,8.499994874000549e-05
Prediction,mirror_x,3,randomness_0.1000,11,0.03209936246275902,0.03213908523321152,3.972277045249939e-05,3.972277045249939e-05
Prediction,mirror_x,3,randomness_0.1000,42,0.03248172253370285,0.03285625949501991,0.0003745369613170624,0.0003745369613170624
Prediction,mirror_x,3,randomness_0.1000,73,0.03213762491941452,0.03247857466340065,0.00034094974398612976,0.00034094974398612976
Prediction,mirror_x,3,randomness_0.1000,101,0.03215952590107918,0.03234582021832466,0.0001862943172454834,0.0001862943172454834
Prediction,mirror_x,3,randomness_0.1000,202,0.033481989055871964,0.03345057740807533,-3.141164779663086e-05,3.141164779663086e-05
Prediction,mirror_x,4,randomness_0.1444,11,0.03502688929438591,0.03490382060408592,-0.0001230686902999878,0.0001230686902999878
Prediction,mirror_x,4,randomness_0.1444,42,0.035087473690509796,0.03505108132958412,-3.639236092567444e-05,3.639236092567444e-05
Prediction,mirror_x,4,randomness_0.1444,73,0.03502921015024185,0.03493671491742134,-9.249523282051086e-05,9.249523282051086e-05
Prediction,mirror_x,4,randomness_0.1444,101,0.03535991162061691,0.03525450825691223,-0.0001054033637046814,0.0001054033637046814
Prediction,mirror_x,4,randomness_0.1444,202,0.03598356246948242,0.03594757616519928,-3.598630428314209e-05,3.598630428314209e-05
Prediction,mirror_x,5,randomness_0.1889,11,0.03715226799249649,0.037951771169900894,0.0007995031774044037,0.0007995031774044037
Prediction,mirror_x,5,randomness_0.1889,42,0.03691724315285683,0.03694652020931244,2.9277056455612183e-05,2.9277056455612183e-05
Prediction,mirror_x,5,randomness_0.1889,73,0.03659221902489662,0.037087369710206985,0.0004951506853103638,0.0004951506853103638
Prediction,mirror_x,5,randomness_0.1889,101,0.03728031739592552,0.03702773153781891,-0.00025258585810661316,0.00025258585810661316
Prediction,mirror_x,5,randomness_0.1889,202,0.037877995520830154,0.0374910831451416,-0.00038691237568855286,0.00038691237568855286
Prediction,mirror_x,6,randomness_0.2333,11,0.03797684982419014,0.03821941837668419,0.00024256855249404907,0.00024256855249404907
Prediction,mirror_x,6,randomness_0.2333,42,0.037898436188697815,0.03833386301994324,0.00043542683124542236,0.00043542683124542236
Prediction,mirror_x,6,randomness_0.2333,73,0.037968337535858154,0.03795311227440834,-1.5225261449813843e-05,1.5225261449813843e-05
Prediction,mirror_x,6,randomness_0.2333,101,0.03813672810792923,0.038233865052461624,9.713694453239441e-05,9.713694453239441e-05
Prediction,mirror_x,6,randomness_0.2333,202,0.038568779826164246,0.038677144795656204,0.00010836496949195862,0.00010836496949195862
Prediction,mirror_x,7,randomness_0.2778,11,0.03274014592170715,0.03147158771753311,-0.0012685582041740417,0.0012685582041740417
Prediction,mirror_x,7,randomness_0.2778,42,0.03258351609110832,0.03197432681918144,-0.0006091892719268799,0.0006091892719268799
Prediction,mirror_x,7,randomness_0.2778,73,0.03272544592618942,0.03209817036986351,-0.0006272755563259125,0.0006272755563259125
Prediction,mirror_x,7,randomness_0.2778,101,0.03167472034692764,0.031346503645181656,-0.00032821670174598694,0.00032821670174598694
Prediction,mirror_x,7,randomness_0.2778,202,0.033546626567840576,0.03331991285085678,-0.00022671371698379517,0.00022671371698379517
Prediction,mirror_x,8,randomness_0.3222,11,0.0388004444539547,0.03842993453145027,-0.00037050992250442505,0.00037050992250442505
Prediction,mirror_x,8,randomness_0.3222,42,0.039207443594932556,0.03879707679152489,-0.00041036680340766907,0.00041036680340766907
Prediction,mirror_x,8,randomness_0.3222,73,0.038721755146980286,0.038263168185949326,-0.0004585869610309601,0.0004585869610309601
Prediction,mirror_x,8,randomness_0.3222,101,0.03902849927544594,0.0384955033659935,-0.0005329959094524384,0.0005329959094524384
Prediction,mirror_x,8,randomness_0.3222,202,0.03907477855682373,0.03892724961042404,-0.00014752894639968872,0.00014752894639968872
Prediction,mirror_x,9,randomness_0.3667,11,0.03461528569459915,0.035790301859378815,0.001175016164779663,0.001175016164779663
Prediction,mirror_x,9,randomness_0.3667,42,0.034205563366413116,0.03371506184339523,-0.0004905015230178833,0.0004905015230178833
Prediction,mirror_x,9,randomness_0.3667,73,0.034085266292095184,0.034097883850336075,1.2617558240890503e-05,1.2617558240890503e-05
Prediction,mirror_x,9,randomness_0.3667,101,0.0346795916557312,0.033821672201156616,-0.000857919454574585,0.000857919454574585
Prediction,mirror_x,9,randomness_0.3667,202,0.034795332700014114,0.03413422033190727,-0.000661112368106842,0.000661112368106842
Prediction,mirror_x,10,randomness_0.4111,11,0.034653808921575546,0.03527519479393959,0.0006213858723640442,0.0006213858723640442
Prediction,mirror_x,10,randomness_0.4111,42,0.03331294655799866,0.03313923999667168,-0.0001737065613269806,0.0001737065613269806
Prediction,mirror_x,10,randomness_0.4111,73,0.03300977870821953,0.03299003839492798,-1.9740313291549683e-05,1.9740313291549683e-05
Prediction,mirror_x,10,randomness_0.4111,101,0.033886101096868515,0.032904669642448425,-0.0009814314544200897,0.0009814314544200897
Prediction,mirror_x,10,randomness_0.4111,202,0.034013424068689346,0.033377908170223236,-0.0006355158984661102,0.0006355158984661102
Prediction,mirror_x,11,randomness_0.4556,11,0.03202272579073906,0.030594995245337486,-0.0014277305454015732,0.0014277305454015732
Prediction,mirror_x,11,randomness_0.4556,42,0.030526626855134964,0.030748305842280388,0.0002216789871454239,0.0002216789871454239
Prediction,mirror_x,11,randomness_0.4556,73,0.030768418684601784,0.03031931445002556,-0.0004491042345762253,0.0004491042345762253
Prediction,mirror_x,11,randomness_0.4556,101,0.03064166009426117,0.030222907662391663,-0.00041875243186950684,0.00041875243186950684
Prediction,mirror_x,11,randomness_0.4556,202,0.03097979724407196,0.031332772225141525,0.0003529749810695648,0.0003529749810695648
Prediction,mirror_x,12,randomness_0.5000,11,0.024796558544039726,0.026373695582151413,0.0015771370381116867,0.0015771370381116867
Prediction,mirror_x,12,randomness_0.5000,42,0.023732570931315422,0.02392769232392311,0.0001951213926076889,0.0001951213926076889
Prediction,mirror_x,12,randomness_0.5000,73,0.02389935962855816,0.024824414402246475,0.0009250547736883163,0.0009250547736883163
Prediction,mirror_x,12,randomness_0.5000,101,0.024724429473280907,0.02505316585302353,0.0003287363797426224,0.0003287363797426224
Prediction,mirror_x,12,randomness_0.5000,202,0.02435077540576458,0.024996360763907433,0.0006455853581428528,0.0006455853581428528
Prediction,mirror_y,0,randomness_0.0061,11,0.04089397192001343,0.04006084054708481,-0.0008331313729286194,0.0008331313729286194
Prediction,mirror_y,0,randomness_0.0061,42,0.04047681763768196,0.040283165872097015,-0.00019365176558494568,0.00019365176558494568
Prediction,mirror_y,0,randomness_0.0061,73,0.04042718932032585,0.040087901055812836,-0.00033928826451301575,0.00033928826451301575
Prediction,mirror_y,0,randomness_0.0061,101,0.0401998832821846,0.0401461198925972,-5.3763389587402344e-05,5.3763389587402344e-05
Prediction,mirror_y,0,randomness_0.0061,202,0.04053992033004761,0.04062056168913841,8.064135909080505e-05,8.064135909080505e-05
Prediction,mirror_y,1,randomness_0.0153,11,0.03743733838200569,0.03764346241950989,0.00020612403750419617,0.00020612403750419617
Prediction,mirror_y,1,randomness_0.0153,42,0.03818041831254959,0.03815519064664841,-2.5227665901184082e-05,2.5227665901184082e-05
Prediction,mirror_y,1,randomness_0.0153,73,0.038075532764196396,0.03801567107439041,-5.98616898059845e-05,5.98616898059845e-05
Prediction,mirror_y,1,randomness_0.0153,101,0.03751521185040474,0.037775181233882904,0.00025996938347816467,0.00025996938347816467
Prediction,mirror_y,1,randomness_0.0153,202,0.038644056767225266,0.03841915354132652,-0.00022490322589874268,0.00022490322589874268
Prediction,mirror_y,2,randomness_0.0229,11,0.03499021753668785,0.03473842889070511,-0.0002517886459827423,0.0002517886459827423
Prediction,mirror_y,2,randomness_0.0229,42,0.0357251912355423,0.03570987284183502,-1.531839370727539e-05,1.531839370727539e-05
Prediction,mirror_y,2,randomness_0.0229,73,0.035448815673589706,0.03514322265982628,-0.00030559301376342773,0.00030559301376342773
Prediction,mirror_y,2,randomness_0.0229,101,0.034938983619213104,0.03523235768079758,0.00029337406158447266,0.00029337406158447266
Prediction,mirror_y,2,randomness_0.0229,202,0.035926319658756256,0.03582337498664856,-0.00010294467210769653,0.00010294467210769653
Prediction,mirror_y,3,randomness_0.1000,11,0.03209936246275902,0.03226142004132271,0.00016205757856369019,0.00016205757856369019
Prediction,mirror_y,3,randomness_0.1000,42,0.03248172253370285,0.0326191745698452,0.00013745203614234924,0.00013745203614234924
Prediction,mirror_y,3,randomness_0.1000,73,0.03213762491941452,0.03212045878171921,-1.71661376953125e-05,1.71661376953125e-05
Prediction,mirror_y,3,randomness_0.1000,101,0.03215952590107918,0.03200528025627136,-0.00015424564480781555,0.00015424564480781555
Prediction,mirror_y,3,randomness_0.1000,202,0.033481989055871964,0.033133894205093384,-0.0003480948507785797,0.0003480948507785797
Prediction,mirror_y,4,randomness_0.1444,11,0.03502688929438591,0.035690128803253174,0.0006632395088672638,0.0006632395088672638
Prediction,mirror_y,4,randomness_0.1444,42,0.035087473690509796,0.03530443087220192,0.0002169571816921234,0.0002169571816921234
Prediction,mirror_y,4,randomness_0.1444,73,0.03502921015024185,0.0349423848092556,-8.682534098625183e-05,8.682534098625183e-05
Prediction,mirror_y,4,randomness_0.1444,101,0.03535991162061691,0.03562024608254433,0.00026033446192741394,0.00026033446192741394
Prediction,mirror_y,4,randomness_0.1444,202,0.03598356246948242,0.036008283495903015,2.4721026420593262e-05,2.4721026420593262e-05
Prediction,mirror_y,5,randomness_0.1889,11,0.03715226799249649,0.03754562884569168,0.00039336085319519043,0.00039336085319519043
Prediction,mirror_y,5,randomness_0.1889,42,0.03691724315285683,0.03711584955453873,0.00019860640168190002,0.00019860640168190002
